valid_time_gmt,temp,uv_index
1568066040,81,0
1568069640,77,0
1568073240,74,0
1568076840,72,0
1568080440,70,0
1568084040,70,0
1568087640,70,0
1568088300,70,0
1568091240,69,0
1568094840,67,0
1568098440,68,0
1568102040,67,0
1568105640,66,0
1568109240,68,0
1568112840,67,0
1568116440,68,0
1568120040,70,1
1568123640,73,1
1568127240,77,3
1568130840,78,4
1568134440,79,4
1568138040,81,4
1568141640,82,3
1568145240,82,2
1568148840,83,1
1568152440,81,0
1568156040,79,0
1568159640,77,0
1568163240,74,0
1568166840,72,0
1568170440,72,0
1568174040,71,0
1568177640,70,0
1568181240,70,0
1568184840,70,0
1568188440,70,0
1568192040,70,0
1568195640,69,0
1568198220,69,0
1568199240,68,0
1568201820,70,0
1568202840,70,0
1568206440,72,1
1568207700,73,1
1568210040,76,2
1568213640,78,3
1568217240,81,4
1568220840,83,4
1568224440,85,4
1568228040,88,3
1568231640,90,2
1568235240,90,1
1568238840,90,0
1568242440,86,0
1568246040,84,0
1568249460,82,0
1568249640,82,0
1568250960,83,0
1568251620,80,0
1568252340,80,0
1568252940,79,0
1568253240,80,0
1568254200,80,0
1568255400,79,0
1568256840,78,0
1568260440,78,0
1568264040,78,0
1568267640,76,0
1568271240,75,0
1568274840,75,0
1568277540,76,0
1568278440,76,0
1568280360,75,0
1568282040,76,0
1568285640,76,0
1568289240,76,0
1568292840,78,1
1568296440,80,2
1568300040,84,3
1568303640,85,4
1568307240,86,4
1568310840,86,4
1568314440,86,3
1568318040,86,2
1568321640,87,1
1568322180,77,1
1568322480,75,1
1568322720,74,1
1568324220,76,0
1568325240,74,0
1568326020,74,0
1568328660,73,0
1568328840,73,0
1568330460,73,0
1568332440,72,0
1568334300,71,0
1568336040,70,0
1568338860,70,0
1568339640,69,0
1568340060,69,0
1568341620,68,0
1568343240,68,0
1568344080,67,0
1568344860,68,0
1568345820,68,0
1568346840,67,0
1568350440,66,0
1568352060,66,0
1568354040,66,0
1568356320,65,0
1568357640,65,0
1568360220,64,0
1568361240,64,0
1568364540,64,0
1568364840,64,0
1568368440,63,0
1568372040,63,0
1568375640,63,0
1568379240,64,1
1568382840,66,1
1568386440,67,2
1568387340,67,2
1568389320,68,2
1568390040,68,2
1568393640,68,3
1568397240,72,3
1568400840,71,2
1568404440,70,1
1568408040,69,1
1568411640,69,0
1568415240,68,0
1568418840,66,0
1568422440,65,0
1568426040,65,0
1568429640,64,0
1568433240,63,0
1568436840,63,0
1568440440,63,0
1568444040,63,0
1568447640,62,0
1568451240,61,0
1568454840,61,0
1568458440,61,0
1568462040,65,0
1568465640,68,1
1568469240,73,2
1568472840,74,2
1568476440,73,2
1568480040,75,3
1568483640,76,2
1568487240,77,2
1568490840,78,1
1568494440,78,1
1568498040,78,0
1568501640,77,0
1568505240,76,0
1568508840,75,0
1568512440,74,0
1568516040,73,0
1568519640,73,0
1568521980,74,0
1568523240,72,0
1568523480,72,0
1568524500,71,0
1568526840,72,0
1568528940,72,0
1568530440,72,0
1568532540,71,0
1568534040,71,0
1568534640,71,0
1568537640,71,0
1568541240,71,0
1568543520,71,0
1568544420,71,0
1568544840,71,0
1568546940,71,0
1568548440,71,0
1568552040,72,1
1568555640,75,2
1568559240,75,3
1568562840,77,4
1568566440,80,5
1568570040,81,5
1568573640,83,4
1568577240,84,3
1568580840,84,1
1568584440,83,0
1568588040,80,0
1568591640,79,0
1568595240,75,0
1568598840,73,0
1568602440,72,0
1568606040,69,0
1568609640,69,0
1568613240,70,0
1568616840,68,0
1568620440,68,0
1568624040,68,0
1568627640,68,0
1568631240,68,0
1568634840,70,0
1568638440,74,1
1568642040,79,2
1568645640,81,3
1568649240,80,3
1568652840,81,4
1568656440,82,3
1568660040,83,3
1568663640,82,1
1568667240,82,1
1568670840,82,0
1568674440,81,0
1568678040,78,0
1568681640,74,0
1568685240,73,0
1568688840,71,0
1568692440,69,0
1568696040,70,0
1568699640,69,0
1568703240,69,0
1568706840,70,0
1568710440,70,0
1568714040,69,0
1568717640,68,0
1568721240,68,0
1568724840,70,1
1568728440,71,2
1568732040,73,4
1568735640,76,5
1568739240,76,6
1568742840,79,5
1568746440,79,4
1568750040,79,3
1568753640,79,1
1568757240,78,0
1568760840,75,0
1568764440,73,0
1568768040,69,0
1568771640,67,0
1568775240,63,0
1568778840,64,0
1568782440,63,0
1568786040,61,0
1568789640,60,0
1568793240,60,0
1568796840,59,0
1568800440,60,0
1568804040,58,0
1568807640,61,0
1568811240,64,1
1568814840,68,2
1568818440,70,3
1568822040,74,3
1568825640,74,5
1568829240,74,4
1568832840,75,3
1568836440,75,2
1568840040,73,1
1568843640,71,0
1568847240,69,0
1568850840,65,0
1568854440,62,0
1568858040,61,0
1568861640,60,0
1568865240,60,0
1568868840,58,0
1568872440,56,0
1568876040,57,0
1568879640,56,0
1568883240,55,0
1568886840,53,0
1568890440,53,0
1568894040,57,0
1568897640,59,1
1568901240,62,2
1568904840,64,3
1568908440,66,5
1568912040,68,6
1568915640,68,5
1568919240,70,4
1568922840,71,2
1568926440,71,1
1568930040,70,0
1568933640,68,0
1568937240,66,0
1568940840,64,0
1568944440,60,0
1568948040,58,0
1568951640,58,0
1568955240,59,0
1568958840,57,0
1568962440,56,0
1568966040,56,0
1568969640,55,0
1568973240,55,0
1568976840,55,0
1568980440,57,0
1568984040,61,1
1568987640,64,2
1568991240,68,2
1568994840,71,3
1568998440,72,4
1569002040,75,3
1569005640,76,2
1569009240,77,2
1569012840,77,1
1569016440,77,0
1569020040,75,0
1569023640,73,0
1569027240,70,0
1569030840,67,0
1569034440,66,0
1569038040,64,0
1569041640,63,0
1569045240,62,0
1569048840,62,0
1569052440,61,0
1569056040,60,0
1569059640,60,0
1569063240,60,0
1569066840,61,0
1569070440,64,1
1569074040,68,2
1569077640,74,3
1569081240,77,4
1569084840,81,4
1569088440,82,4
1569092040,84,3
1569095640,85,1
1569099240,84,1
1569102840,83,0
1569106440,79,0
1569110040,75,0
1569113640,73,0
1569117240,71,0
1569120840,70,0
1569124440,68,0
1569128040,67,0
1569131640,66,0
1569135240,66,0
1569138840,65,0
1569142440,65,0
1569146040,64,0
1569149640,64,0
1569150540,64,0
1569153240,66,0
1569156360,68,1
1569156840,68,1
1569160440,73,2
1569164040,78,3
1569167640,81,5
1569171240,85,4
1569174840,86,4
1569178440,88,3
1569182040,88,2
1569185640,89,1
1569189240,87,0
1569192840,83,0
1569196440,80,0
1569200040,77,0
1569203640,76,0
1569207240,76,0
1569210840,74,0
1569214440,73,0
1569218040,72,0
1569221640,71,0
1569225240,71,0
1569228840,71,0
1569232440,70,0
1569236040,70,0
1569239640,71,0
1569243240,74,1
1569246840,76,1
1569250440,80,2
1569254040,82,3
1569257640,86,3
1569261240,87,3
1569264840,90,2
1569268440,91,1
1569272040,90,1
1569275640,89,0
1569279240,87,0
1569282840,85,0
1569286440,83,0
1569290040,82,0
1569293640,81,0
1569297060,79,0
1569297240,76,0
1569298080,72,0
1569298560,72,0
1569300840,74,0
1569304440,73,0
1569308040,72,0
1569311640,71,0
1569315240,69,0
1569318840,66,0
1569322440,66,0
1569326040,67,0
1569329640,69,1
1569333240,71,2
1569336840,73,3
1569340440,74,3
1569344040,76,3
1569347640,76,3
1569351240,76,2
1569354840,76,1
1569358440,77,1
1569362040,77,0
1569365640,75,0
1569369240,74,0
1569372840,71,0
1569376440,68,0
1569380040,68,0
1569383640,65,0
1569387240,65,0
1569390840,64,0
1569394440,61,0
1569398040,60,0
1569401640,59,0
1569405240,61,0
1569408840,60,0
1569412440,60,0
1569416040,67,1
1569419640,68,2
1569423240,72,4
1569426840,74,5
1569427080,74,5
1569430440,77,4
1569434040,78,5
1569437640,79,4
1569441240,79,3
1569444840,80,1
1569448440,79,0
1569452040,77,0
1569455640,75,0
1569459240,70,0
1569462840,69,0
1569466440,67,0
1569470040,66,0
1569473640,65,0
1569477240,65,0
1569480840,64,0
1569484440,64,0
1569488040,63,0
1569491640,63,0
1569495240,62,0
1569498840,64,0
1569502440,68,1
1569506040,72,2
1569509640,76,3
1569513240,79,4
1569516840,82,4
1569520440,83,3
1569524040,83,2
1569527640,81,1
1569528420,75,1
1569529200,74,1
1569531240,73,0
1569534840,72,0
1569538440,71,0
1569542040,69,0
1569545640,68,0
1569549240,67,0
1569552840,66,0
1569556440,66,0
1569560040,64,0
1569563640,63,0
1569567240,61,0
1569570840,60,0
1569574440,60,0
1569578040,59,0
1569581640,59,0
1569585240,60,0
1569588840,65,1
1569592440,69,2
1569596040,72,4
1569599640,75,5
1569603240,77,5
1569606840,77,4
1569610440,78,2
1569614040,79,1
1569617640,78,1
1569621240,77,0
1569624840,75,0
1569628440,71,0
1569632040,69,0
1569635640,67,0
1569639240,67,0
1569642840,65,0
1569646440,65,0
1569650040,65,0
1569653640,65,0
1569657240,64,0
1569660840,64,0
1569664440,63,0
1569668040,63,0
1569671640,65,0
1569675240,68,1
1569678840,71,1
1569679920,73,1
1569682020,76,2
1569682440,75,2
1569686040,80,4
1569689640,81,3
1569693240,82,3
1569696840,84,3
1569700440,84,2
1569704040,84,1
1569707640,84,0
1569711240,82,0
1569714840,80,0
1569718440,78,0
1569722040,77,0
1569723060,77,0
1569723780,77,0
1569723960,78,0
1569724320,76,0
1569724620,75,0
1569724920,76,0
1569725640,76,0
1569726600,74,0
1569728040,74,0
1569729240,74,0
1569732840,73,0
1569736440,73,0
1569740040,73,0
1569742680,72,0
1569743640,72,0
1569744900,71,0
1569747060,70,0
1569747240,70,0
1569750840,70,0
1569754440,70,0
1569758040,71,0
1569761640,73,1
1569765240,75,2
1569768840,78,3
1569772440,80,4
1569776040,80,4
1569779640,80,3
1569783240,81,2
1569786840,80,1
1569790440,80,0
1569794040,77,0
1569797640,74,0
1569801240,74,0
1569804840,72,0
1569808440,70,0
1569812040,69,0
1569815640,69,0
1569819240,67,0
1569822840,66,0
1569826440,67,0
1569830040,64,0
1569833640,64,0
1569834840,64,0
1569836040,64,0
1569837240,62,0
1569840840,65,0
1569841380,64,0
1569842400,64,0
1569844440,65,0
1569845280,65,0
1569848040,66,0
1569851640,68,1
1569855240,70,2
1569858840,73,2
1569862440,73,2
1569866040,73,2
1569869640,72,1
1569873240,71,1
1569876840,70,0
1569880440,68,0
1569884040,67,0
1569887640,66,0
1569891240,66,0
1569894840,66,0
1569898440,66,0
1569902040,65,0
1569905640,65,0
1569909240,65,0
1569912840,65,0
1569920040,65,0
1569923640,66,0
1569927240,66,0
1569930840,67,0
1569932820,67,0
1569934440,68,0
1569938040,70,1
1569945240,77,3
1569948840,77,5
1569952440,79,5
1569956040,82,3
1569959640,83,2
1569963240,84,1
1569966840,83,0
1569970440,79,0
1569974040,75,0
1569977640,73,0
1569981240,72,0
1569984840,72,0
1569988440,73,0
1569992040,72,0
1569995640,71,0
1569999240,71,0
1570002840,71,0
1570006440,71,0
1570010040,71,0
1570013640,71,0
1570017240,71,0
1570020840,74,1
1570024440,77,2
1570028040,81,3
1570031640,87,5
1570035240,91,4
1570038840,93,4
1570042440,93,2
1570046040,93,1
1570049640,92,1
1570053240,75,0
1570056840,89,0
1570060440,89,0
1570064040,83,0
1570064820,82,0
1570067640,79,0
1570071240,78,0
1570074840,77,0
1570077840,75,0
1570078440,75,0
1570082040,73,0
1570085640,69,0
1570088760,68,0
1570089240,68,0
1570092840,68,0
1570096440,67,0
1570097100,66,0
1570097580,65,0
1570100040,65,0
1570102920,62,0
1570103640,63,0
1570104300,64,0
1570107240,63,0
1570107660,63,0
1570110840,62,1
1570114440,62,2
1570117440,63,2
1570118040,63,2
1570119060,62,2
1570120680,62,2
1570121640,62,2
1570122300,62,2
1570123860,63,2
1570125240,62,2
1570127880,62,2
1570128600,63,1
1570128840,62,1
1570132020,62,1
1570132440,62,1
1570134720,63,0
1570136040,63,0
1570136160,63,0
1570137240,63,0
1570138860,62,0
1570139640,62,0
1570141260,62,0
1570143240,62,0
1570143780,62,0
1570146840,63,0
1570149540,63,0
1570150440,63,0
1570154040,64,0
1570156500,64,0
1570157640,63,0
1570159020,64,0
1570161240,63,0
1570163820,63,0
1570164840,63,0
1570165920,63,0
1570166880,63,0
1570168440,63,0
1570170180,63,0
1570172040,62,0
1570174920,62,0
1570175640,62,0
1570178760,61,0
1570179240,61,0
1570180920,62,0
1570181820,62,0
1570182840,62,0
1570186440,62,0
1570190040,61,0
1570193640,64,1
1570197240,66,2
1570200840,68,3
1570204440,70,4
1570208040,70,4
1570211640,69,4
1570215240,67,3
1570218840,64,2
1570222440,62,1
1570226040,60,0
1570229640,57,0
1570233240,55,0
1570236840,54,0
1570240440,53,0
1570244040,52,0
1570247640,51,0
1570251240,50,0
1570254840,49,0
1570258440,49,0
1570262040,48,0
1570265640,47,0
1570269240,47,0
1570272840,46,0
1570276440,47,0
1570280040,50,1
1570283640,53,2
1570287240,55,3
1570290840,57,4
1570294440,58,5
1570298040,61,4
1570301640,62,3
1570305240,63,2
1570308840,62,1
1570312440,59,0
1570316040,56,0
1570319640,55,0
1570323240,55,0
1570326840,56,0
1570330440,56,0
1570334040,56,0
1570337640,55,0
1570341240,54,0
1570344840,56,0
1570348440,57,0
1570355640,59,0
1570359240,59,0
1570362840,60,0
1570366440,62,0
1570370040,65,1
1570373640,69,1
1570377240,71,2
1570380840,71,2
1570384440,72,2
1570388040,72,1
1570391640,72,1
1570395240,72,0
1570398840,72,0
1570402440,72,0
1570406040,71,0
1570409640,71,0
1570413240,71,0
1570416840,71,0
1570420440,71,0
1570424040,71,0
1570427640,71,0
1570431240,70,0
1570434840,70,0
1570438440,70,0
1570442040,70,0
1570445640,70,0
1570449240,70,0
1570452840,71,0
1570456440,73,1
1570460040,75,2
1570463640,77,3
1570467240,80,3
1570470840,79,3
1570474440,80,2
1570478040,81,1
1570481640,80,0
1570485240,76,0
1570488840,74,0
1570492440,73,0
1570495440,72,0
1570496040,71,0
1570498080,66,0
1570499640,65,0
1570501320,64,0
1570502640,63,0
1570503240,63,0
1570504980,61,0
1570505640,61,0
1570506840,61,0
1570510440,62,0
1570511400,61,0
1570514040,60,0
1570515900,60,0
1570517640,60,0
1570520820,59,0
1570521240,59,0
1570524840,59,0
1570526040,58,0
1570527480,59,0
1570528440,59,0
1570529520,59,0
1570531560,59,0
1570532040,59,0
1570535640,59,0
1570539240,60,0
1570542840,60,1
1570546440,61,1
1570550040,62,2
1570553640,64,2
1570557240,65,2
1570560840,64,1
1570564440,65,1
1570568040,66,0
1570571640,63,0
1570575240,62,0
1570578840,61,0
1570582440,61,0
1570586040,60,0
1570589640,60,0
1570593240,59,0
1570596840,59,0
1570600440,59,0
1570604040,59,0
1570607640,59,0
1570611240,59,0
1570614840,59,0
1570618440,59,0
1570622040,58,0
1570625640,59,0
1570629240,56,1
1570632360,59,1
1570632840,59,1
1570636440,59,2
1570640040,58,2
1570643640,56,2
1570644960,55,2
1570646880,54,1
1570647240,54,1
1570649400,54,1
1570650840,54,1
1570654440,54,0
1570657380,54,0
1570658040,54,0
1570661280,54,0
1570661640,54,0
1570665240,53,0
1570667880,53,0
1570668840,53,0
1570672440,53,0
1570675680,54,0
1570676040,53,0
1570679340,54,0
1570679640,53,0
1570682640,53,0
1570683240,53,0
1570686600,52,0
1570686840,53,0
1570690440,53,0
1570694040,52,0
1570697640,52,0
1570701240,53,0
1570704840,54,0
1570708440,55,0
1570712040,57,0
1570715640,60,1
1570719240,62,2
1570722840,66,3
1570726440,69,3
1570730040,71,2
1570733640,73,2
1570737240,75,1
1570740840,74,1
1570744440,72,0
1570748040,70,0
1570751640,67,0
1570755240,65,0
1570758840,64,0
1570762440,62,0
1570766040,61,0
1570769640,61,0
1570773240,60,0
1570776840,59,0
1570780440,56,0
1570784040,53,0
1570787640,54,0
1570791240,53,0
1570794840,54,0
1570798440,58,1
1570802040,62,2
1570805640,65,3
1570809240,66,3
1570812840,66,2
1570816440,67,2
1570820040,66,2
1570823640,66,1
1570827240,66,0
1570830840,65,0
1570834440,64,0
1570838040,64,0
1570841640,62,0
1570845240,60,0
1570848840,59,0
1570852440,57,0
1570856040,56,0
1570859640,54,0
1570863240,55,0
1570866840,54,0
1570870440,52,0
1570874040,52,0
1570877640,51,0
1570881240,53,0
1570884840,57,0
1570888440,59,1
1570892040,62,2
1570895640,64,2
1570899240,66,3
1570902840,68,2
1570906440,69,2
1570910040,70,1
1570913640,69,0
1570917240,68,0
1570920840,67,0
1570924440,66,0
1570928040,64,0
1570931640,63,0
1570935240,62,0
1570938840,61,0
1570942440,60,0
1570946040,58,0
1570949640,55,0
1570953240,53,0
1570956840,53,0
1570960440,51,0
1570964040,51,0
1570967640,52,0
1570971240,54,0
1570974840,57,1
1570978440,60,2
1570982040,62,2
1570985640,64,3
1570989240,65,2
1570992840,67,2
1570996440,69,1
1571000040,66,0
1571003640,65,0
1571007240,62,0
1571010840,59,0
1571014440,60,0
1571016180,59,0
1571016960,58,0
1571018040,58,0
1571018580,58,0
1571019000,58,0
1571019540,58,0
1571021280,57,0
1571021640,58,0
1571022900,58,0
1571025000,57,0
1571025240,58,0
1571028840,59,0
1571032440,59,0
1571036040,59,0
1571039640,58,0
1571042220,58,0
1571043240,58,0
1571044740,59,0
1571046420,59,0
1571046840,59,0
1571048400,59,0
1571050440,59,0
1571051100,59,0
1571053440,60,0
1571054040,60,0
1571057640,60,0
1571058540,61,1
1571061240,63,2
1571064840,63,3
1571068440,67,4
1571072040,69,4
1571075640,72,4
1571079240,74,3
1571082840,73,2
1571086440,74,1
1571090040,73,0
1571093640,72,0
1571097240,68,0
1571100840,62,0
1571104440,62,0
1571108040,62,0
1571111640,60,0
1571115240,58,0
1571118840,56,0
1571122440,53,0
1571126040,53,0
1571129640,50,0
1571133240,51,0
1571136840,51,0
1571140440,50,0
1571144040,55,1
1571147640,59,2
1571151240,61,2
1571154840,64,3
1571158440,66,3
1571162040,65,2
1571165640,66,2
1571169240,66,1
1571172840,67,0
1571176440,67,0
1571180040,66,0
1571183640,60,0
1571187240,57,0
1571190840,56,0
1571194440,53,0
1571198040,53,0
1571201640,53,0
1571205240,54,0
1571208840,52,0
1571212440,53,0
1571216040,52,0
1571219640,52,0
1571223240,55,0
1571226840,57,0
1571229600,60,0
1571230440,60,0
1571234040,63,1
1571237640,64,1
1571241240,65,2
1571242260,65,2
1571244840,64,2
1571248440,65,2
1571250960,65,1
1571252040,64,1
1571253300,64,1
1571253900,64,1
1571255280,63,1
1571255640,63,1
1571256180,63,1
1571257920,60,0
1571259240,60,0
1571260380,61,0
1571262420,62,0
1571262840,62,0
1571265420,62,0
1571266440,60,0
1571266800,60,0
1571267400,60,0
1571269140,60,0
1571270040,58,0
1571271540,57,0
1571273640,56,0
1571275020,56,0
1571277000,55,0
1571277240,56,0
1571280840,53,0
1571284440,53,0
1571288040,53,0
1571291640,54,0
1571295240,53,0
1571298840,53,0
1571302440,52,0
1571306040,53,0
1571309640,52,0
1571313240,52,0
1571316840,54,0
1571320440,55,1
1571324040,56,2
1571327640,58,3
1571331240,59,3
1571334840,60,2
1571338440,59,2
1571342040,59,1
1571345640,58,0
1571349240,57,0
1571352840,56,0
1571356440,55,0
1571360040,54,0
1571363640,54,0
1571367240,53,0
1571370840,52,0
1571374440,52,0
1571378040,51,0
1571381640,50,0
1571385240,48,0
1571388840,48,0
1571392440,48,0
1571396040,48,0
1571399640,48,0
1571403240,51,0
1571406840,53,1
1571410440,54,2
1571414040,56,2
1571417640,58,2
1571421240,60,2
1571424840,59,2
1571428440,61,1
1571432040,61,0
1571435640,60,0
1571439240,59,0
1571442840,57,0
1571446440,57,0
1571450040,52,0
1571453640,51,0
1571457240,49,0
1571460840,47,0
1571464440,47,0
1571468040,45,0
1571471640,45,0
1571475240,43,0
1571478840,44,0
1571482440,42,0
1571486040,42,0
1571489640,47,1
1571493240,51,1
1571496840,53,3
1571500440,55,3
1571504040,58,3
1571507640,60,3
1571511240,62,1
1571514840,62,1
1571518440,62,0
1571522040,61,0
1571525640,58,0
1571529240,58,0
1571532840,54,0
1571536440,53,0
1571540040,52,0
1571543640,53,0
1571547240,52,0
1571550840,51,0
1571554440,50,0
1571558040,50,0
1571561640,50,0
1571565240,49,0
1571568840,50,0
1571572440,51,0
1571576040,53,0
1571579640,54,1
1571580900,54,1
1571583240,55,1
1571584320,55,1
1571585100,55,1
1571586840,54,2
1571588040,54,2
1571589720,54,2
1571590440,55,2
1571592840,55,2
1571594040,55,1
1571595480,55,1
1571597640,55,1
1571598120,55,1
1571601240,55,1
1571601900,55,0
1571604540,55,0
1571604840,56,0
1571605440,56,0
1571608020,55,0
1571608440,55,0
1571612040,54,0
1571615640,55,0
1571617200,55,0
1571619240,54,0
1571619540,54,0
1571621340,53,0
1571622060,53,0
1571622840,53,0
1571624940,53,0
1571625480,53,0
1571626020,53,0
1571626440,53,0
1571630040,53,0
1571633640,53,0
1571634660,54,0
1571636100,54,0
1571637240,54,0
1571640840,54,0
1571643120,54,0
1571644440,54,0
1571647020,53,0
1571648040,53,0
1571650200,52,0
1571651640,51,0
1571655240,50,0
1571658840,51,0
1571662440,54,1
1571666040,57,2
1571669640,61,2
1571673240,64,3
1571676840,66,4
1571680440,68,3
1571684040,68,2
1571687640,69,1
1571691240,68,0
1571694840,65,0
1571698440,62,0
1571702040,59,0
1571705640,59,0
1571708580,58,0
1571709240,58,0
1571712840,59,0
1571716440,58,0
1571719500,58,0
1571720040,58,0
1571720580,57,0
1571723640,59,0
1571727240,59,0
1571730840,59,0
1571734440,58,0
1571737800,59,0
1571738040,59,0
1571739120,59,0
1571741640,57,0
1571745000,57,0
1571745240,57,0
1571746080,58,0
1571748840,59,0
1571752440,60,1
1571754120,60,1
1571755440,61,1
1571756040,61,1
1571757600,61,1
1571758980,62,1
1571759640,62,1
1571761260,63,2
1571763240,64,2
1571766240,65,1
1571766840,64,1
1571767980,64,1
1571768520,63,1
1571769120,63,1
1571770080,64,1
1571770440,64,1
1571771460,64,1
1571771880,64,1
1571772240,64,1
1571774040,64,0
1571777640,64,0
1571778840,64,0
1571780880,63,0
1571781240,63,0
1571783040,63,0
1571784000,63,0
1571784840,63,0
1571785140,63,0
1571786520,63,0
1571787480,64,0
1571788440,64,0
1571789760,64,0
1571792040,64,0
1571792760,64,0
1571793840,64,0
1571794500,64,0
1571794920,64,0
1571795640,65,0
1571797800,64,0
1571798400,64,0
1571799240,64,0
1571799960,64,0
1571801700,63,0
1571802180,63,0
1571802840,63,0
1571804700,62,0
1571806440,61,0
1571810040,60,0
1571813640,58,0
1571817240,57,0
1571820840,55,0
1571824440,55,0
1571828040,55,0
1571831640,53,0
1571835240,56,1
1571838840,59,2
1571842440,61,2
1571846040,63,3
1571849640,64,3
1571853240,65,3
1571856840,65,2
1571860440,66,1
1571864040,65,0
1571867640,64,0
1571871240,61,0
1571874840,59,0
1571878440,56,0
1571882040,55,0
1571885640,53,0
1571889240,54,0
1571892840,51,0
1571896440,49,0
1571900040,48,0
1571903640,49,0
1571907240,46,0
1571910840,47,0
1571914440,46,0
1571918040,46,0
1571921640,52,1
1571925240,54,2
1571928840,58,3
1571932440,61,4
1571936040,64,4
1571939640,66,3
1571943240,68,2
1571946840,68,1
1571950440,67,0
1571954040,64,0
1571957640,60,0
1571961240,60,0
1571964840,57,0
1571968440,56,0
1571972040,55,0
1571975640,53,0
1571979240,54,0
1571982840,52,0
1571986440,51,0
1571990040,52,0
1571993640,49,0
1571997240,49,0
1572000840,49,0
1572004440,49,0
1572008040,53,0
1572011640,56,1
1572015240,58,1
1572018840,62,1
1572022440,63,1
1572026040,65,1
1572029640,66,1
1572033240,66,0
1572036840,66,0
1572040440,64,0
1572044040,62,0
1572047640,61,0
1572051240,60,0
1572054840,60,0
1572058440,60,0
1572062040,59,0
1572065640,59,0
1572069240,59,0
1572072840,59,0
1572076440,58,0
1572080040,55,0
1572083640,55,0
1572087240,55,0
1572090840,55,0
1572094440,56,0
1572098040,61,1
1572101640,64,1
1572105240,63,2
1572108840,65,2
1572112440,64,1
1572116040,65,1
1572119640,64,0
1572123240,61,0
1572126840,58,0
1572130440,57,0
1572134040,57,0
1572137640,56,0
1572141240,56,0
1572144840,56,0
1572148440,56,0
1572152040,56,0
1572155640,57,0
1572159240,57,0
1572162840,58,0
1572166260,59,0
1572166440,59,0
1572168120,60,0
1572170040,60,0
1572172260,60,0
1572173640,60,0
1572175440,60,0
1572177240,61,0
1572178980,62,0
1572180840,63,0
1572181740,63,0
1572182160,63,0
1572182580,63,0
1572183900,64,0
1572184320,64,1
1572184440,64,1
1572184800,64,1
1572185820,65,1
1572187020,66,1
1572188040,66,1
1572189240,67,1
1572191640,70,1
1572194040,70,1
1572195240,71,1
1572195480,71,1
1572195600,71,1
1572196200,70,1
1572196500,69,1
1572197700,69,1
1572198180,69,1
1572198840,69,1
1572199740,70,2
1572202440,71,1
1572206040,74,1
1572209640,74,0
1572213240,73,0
1572216840,73,0
1572220440,71,0
1572224040,67,0
1572227640,64,0
1572231240,63,0
1572234840,61,0
1572238440,59,0
1572242040,56,0
1572245640,54,0
1572249240,55,0
1572252840,55,0
1572256440,55,0
1572260040,56,0
1572263640,53,0
1572266040,55,0
1572267240,57,0
1572270840,61,1
1572274440,63,2
1572278040,65,3
1572281640,66,3
1572285240,66,2
1572288840,66,1
1572292440,65,1
1572296040,63,0
1572299640,62,0
1572303240,60,0
1572306840,60,0
1572310440,59,0
1572314040,56,0
1572317640,54,0
1572319560,54,0
1572321240,54,0
1572324840,56,0
1572328440,56,0
1572332040,55,0
1572332520,55,0
1572335640,54,0
1572336120,55,0
1572339240,56,0
1572340860,56,0
1572341400,56,0
1572342840,55,0
1572343260,55,0
1572343860,55,0
1572344280,55,0
1572345540,55,0
1572346440,55,0
1572347820,55,0
1572350040,55,0
1572350460,55,0
1572351840,55,0
1572352740,55,0
1572353640,55,0
1572355560,56,0
1572357240,56,1
1572358200,56,1
1572360420,57,1
1572360840,57,1
1572363780,58,1
1572364440,59,1
1572364980,59,1
1572368040,60,1
1572371400,61,1
1572371640,60,1
1572373140,60,1
1572375240,60,1
1572375960,61,1
1572376980,61,1
1572378180,61,0
1572378840,61,0
1572379980,62,0
1572380280,62,0
1572382440,62,0
1572385800,63,0
1572386040,61,0
1572388860,61,0
1572389640,61,0
1572393240,60,0
1572393900,60,0
1572396840,59,0
1572397920,60,0
1572399420,58,0
1572400080,59,0
1572400440,59,0
1572403740,61,0
1572404040,60,0
1572405120,60,0
1572407160,60,0
1572407640,60,0
1572408840,59,0
1572409620,59,0
1572411240,59,0
1572414540,59,0
1572414840,59,0
1572416040,59,0
1572418440,60,0
1572419880,59,0
1572422040,59,0
1572425640,59,0
1572427260,59,0
1572427620,59,0
1572428640,59,0
1572429240,59,0
1572432840,59,0
1572433380,59,0
1572434880,59,0
1572436440,59,0
1572439080,60,0
1572440040,60,0
1572440340,60,0
1572441420,60,0
1572443640,60,1
1572444300,61,1
1572444900,61,1
1572447240,61,1
1572448440,62,1
1572448800,61,1
1572450060,62,1
1572450840,63,1
1572454440,63,1
1572458040,63,1
1572461640,64,1
1572461760,65,1
1572462420,64,1
1572465240,64,0
1572468840,64,0
1572470640,64,0
1572472440,63,0
1572474120,63,0
1572476040,63,0
1572477120,62,0
1572479640,62,0
1572483240,63,0
1572486840,62,0
1572487740,62,0
1572490440,62,0
1572491280,62,0
1572492120,62,0
1572493140,62,0
1572494040,62,0
1572494820,62,0
1572497340,63,0
1572497640,62,0
1572498660,62,0
1572499680,61,0
1572501240,61,0
1572503520,61,0
1572504840,61,0
1572508440,62,0
1572509460,62,0
1572509880,62,0
1572512040,64,0
1572513300,64,0
1572515640,66,0
1572516180,66,0
1572517980,67,0
1572519240,67,0
1572520140,67,0
1572520920,67,0
1572521640,67,0
1572522180,67,0
